"order_id","product_id","unit_price","quantity","discount","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at","order_id","customer_id","employee_id","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","_sdc_extracted_at","_sdc_received_at","_sdc_batched_at","_sdc_deleted_at","_sdc_sequence","_sdc_table_version","_sdc_sync_started_at"
"10338","30","20.7","15","0",2025-02-01 14:30:05.289,2025-02-01 14:30:05.432,2025-02-01 14:30:05.420,,1738431005432,,1738431005337,"10338",OLDWO,"4","1996-10-25","1996-11-22","1996-10-29","3","84.21",Old World Delicatessen,"2743 Bering St.",Anchorage,AK,"99508",USA,2025-02-01 14:30:05.401,2025-02-01 14:30:05.620,2025-02-01 14:30:05.613,,1738431005620,,1738431005337
"11033","69","36","36","0.1",2025-02-01 14:30:05.378,2025-02-01 14:30:05.520,2025-02-01 14:30:05.420,,1738431005520,,1738431005337,"11033",RICSU,"7","1998-04-17","1998-05-15","1998-04-23","3","84.74",Richter Supermarkt,Starenweg 5,Genève,"","1204",Switzerland,2025-02-01 14:30:05.445,2025-02-01 14:30:05.673,2025-02-01 14:30:05.613,,1738431005674,,1738431005337
"10654","54","7.45","6","0.1",2025-02-01 14:30:05.328,2025-02-01 14:30:05.472,2025-02-01 14:30:05.420,,1738431005473,,1738431005337,"10654",BERGS,"5","1997-09-02","1997-09-30","1997-09-11","1","55.26",Berglunds snabbköp,Berguvsvägen  8,Luleå,"",S-958 22,Sweden,2025-02-01 14:30:05.421,2025-02-01 14:30:05.643,2025-02-01 14:30:05.613,,1738431005644,,1738431005337
"10541","71","21.5","9","0.1",2025-02-01 14:30:05.313,2025-02-01 14:30:05.458,2025-02-01 14:30:05.420,,1738431005459,,1738431005337,"10541",HANAR,"2","1997-05-19","1997-06-16","1997-05-29","1","68.65",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,"05454-876",Brazil,2025-02-01 14:30:05.414,2025-02-01 14:30:05.635,2025-02-01 14:30:05.613,,1738431005636,,1738431005337
"10421","77","10.4","10","0.15",2025-02-01 14:30:05.298,2025-02-01 14:30:05.442,2025-02-01 14:30:05.420,,1738431005443,,1738431005337,"10421",QUEDE,"8","1997-01-21","1997-03-04","1997-01-27","1","99.23",Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,RJ,"02389-673",Brazil,2025-02-01 14:30:05.406,2025-02-01 14:30:05.626,2025-02-01 14:30:05.613,,1738431005627,,1738431005337
"10527","36","19","30","0.1",2025-02-01 14:30:05.311,2025-02-01 14:30:05.456,2025-02-01 14:30:05.420,,1738431005457,,1738431005337,"10527",QUICK,"7","1997-05-05","1997-06-02","1997-05-07","1","41.9",QUICK-Stop,Taucherstraße 10,Cunewalde,"","01307",Germany,2025-02-01 14:30:05.413,2025-02-01 14:30:05.634,2025-02-01 14:30:05.613,,1738431005635,,1738431005337
"10917","60","34","10","0",2025-02-01 14:30:05.362,2025-02-01 14:30:05.505,2025-02-01 14:30:05.420,,1738431005506,,1738431005337,"10917",ROMEY,"4","1998-03-02","1998-03-30","1998-03-11","2","8.29",Romero y tomillo,"Gran Vía, 1",Madrid,"","28001",Spain,2025-02-01 14:30:05.438,2025-02-01 14:30:05.664,2025-02-01 14:30:05.613,,1738431005664,,1738431005337
"10713","46","12","24","0",2025-02-01 14:30:05.336,2025-02-01 14:30:05.480,2025-02-01 14:30:05.420,,1738431005480,,1738431005337,"10713",SAVEA,"1","1997-10-22","1997-11-19","1997-10-24","1","167.05",Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA,2025-02-01 14:30:05.425,2025-02-01 14:30:05.648,2025-02-01 14:30:05.613,,1738431005648,,1738431005337
"10803","59","55","15","0.05",2025-02-01 14:30:05.347,2025-02-01 14:30:05.491,2025-02-01 14:30:05.420,,1738431005492,,1738431005337,"10803",WELLI,"4","1997-12-30","1998-01-27","1998-01-06","1","55.23",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,"08737-363",Brazil,2025-02-01 14:30:05.431,2025-02-01 14:30:05.655,2025-02-01 14:30:05.613,,1738431005655,,1738431005337
"10846","74","10","20","0",2025-02-01 14:30:05.353,2025-02-01 14:30:05.497,2025-02-01 14:30:05.420,,1738431005498,,1738431005337,"10846",SUPRD,"2","1998-01-22","1998-03-05","1998-01-23","3","56.46",Suprêmes délices,"Boulevard Tirou, 255",Charleroi,"",B-6000,Belgium,2025-02-01 14:30:05.434,2025-02-01 14:30:05.658,2025-02-01 14:30:05.613,,1738431005659,,1738431005337
"10849","26","31.23","18","0.15",2025-02-01 14:30:05.353,2025-02-01 14:30:05.498,2025-02-01 14:30:05.420,,1738431005498,,1738431005337,"10849",KOENE,"9","1998-01-23","1998-02-20","1998-01-30","2","0.56",Königlich Essen,Maubelstr. 90,Brandenburg,"","14776",Germany,2025-02-01 14:30:05.434,2025-02-01 14:30:05.658,2025-02-01 14:30:05.613,,1738431005659,,1738431005337
"10543","23","9","70","0.15",2025-02-01 14:30:05.313,2025-02-01 14:30:05.459,2025-02-01 14:30:05.420,,1738431005459,,1738431005337,"10543",LILAS,"8","1997-05-21","1997-06-18","1997-05-23","2","48.17",LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Lara,"3508",Venezuela,2025-02-01 14:30:05.414,2025-02-01 14:30:05.635,2025-02-01 14:30:05.613,,1738431005636,,1738431005337
"10933","61","28.5","30","0",2025-02-01 14:30:05.364,2025-02-01 14:30:05.507,2025-02-01 14:30:05.420,,1738431005508,,1738431005337,"10933",ISLAT,"6","1998-03-06","1998-04-03","1998-03-16","3","54.15",Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,2025-02-01 14:30:05.439,2025-02-01 14:30:05.665,2025-02-01 14:30:05.613,,1738431005666,,1738431005337
"10941","72","34.8","50","0",2025-02-01 14:30:05.365,2025-02-01 14:30:05.508,2025-02-01 14:30:05.420,,1738431005509,,1738431005337,"10941",SAVEA,"7","1998-03-11","1998-04-08","1998-03-20","2","400.81",Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA,2025-02-01 14:30:05.439,2025-02-01 14:30:05.666,2025-02-01 14:30:05.613,,1738431005666,,1738431005337
"10942","49","20","28","0",2025-02-01 14:30:05.365,2025-02-01 14:30:05.508,2025-02-01 14:30:05.420,,1738431005509,,1738431005337,"10942",REGGC,"9","1998-03-11","1998-04-08","1998-03-18","3","17.95",Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,"","42100",Italy,2025-02-01 14:30:05.439,2025-02-01 14:30:05.666,2025-02-01 14:30:05.613,,1738431005666,,1738431005337
"10953","31","12.5","50","0.05",2025-02-01 14:30:05.367,2025-02-01 14:30:05.510,2025-02-01 14:30:05.420,,1738431005510,,1738431005337,"10953",AROUT,"9","1998-03-16","1998-03-30","1998-03-25","2","23.72",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-02-01 14:30:05.440,2025-02-01 14:30:05.667,2025-02-01 14:30:05.613,,1738431005667,,1738431005337
"10954","60","34","24","0.15",2025-02-01 14:30:05.367,2025-02-01 14:30:05.510,2025-02-01 14:30:05.420,,1738431005510,,1738431005337,"10954",LINOD,"5","1998-03-17","1998-04-28","1998-03-20","1","27.91",LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,Nueva Esparta,"4980",Venezuela,2025-02-01 14:30:05.440,2025-02-01 14:30:05.667,2025-02-01 14:30:05.613,,1738431005667,,1738431005337
"10959","75","7.75","20","0.15",2025-02-01 14:30:05.368,2025-02-01 14:30:05.510,2025-02-01 14:30:05.420,,1738431005511,,1738431005337,"10959",GOURL,"6","1998-03-18","1998-04-29","1998-03-23","2","4.98",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,"04876-786",Brazil,2025-02-01 14:30:05.440,2025-02-01 14:30:05.667,2025-02-01 14:30:05.613,,1738431005668,,1738431005337
"10962","76","18","44","0",2025-02-01 14:30:05.368,2025-02-01 14:30:05.511,2025-02-01 14:30:05.420,,1738431005511,,1738431005337,"10962",QUICK,"8","1998-03-19","1998-04-16","1998-03-23","2","275.79",QUICK-Stop,Taucherstraße 10,Cunewalde,"","01307",Germany,2025-02-01 14:30:05.440,2025-02-01 14:30:05.668,2025-02-01 14:30:05.613,,1738431005668,,1738431005337
"10984","36","19","40","0",2025-02-01 14:30:05.371,2025-02-01 14:30:05.513,2025-02-01 14:30:05.420,,1738431005514,,1738431005337,"10984",SAVEA,"1","1998-03-30","1998-04-27","1998-04-03","3","211.22",Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA,2025-02-01 14:30:05.442,2025-02-01 14:30:05.669,2025-02-01 14:30:05.613,,1738431005670,,1738431005337
"10988","62","49.3","40","0.1",2025-02-01 14:30:05.371,2025-02-01 14:30:05.514,2025-02-01 14:30:05.420,,1738431005514,,1738431005337,"10988",RATTC,"3","1998-03-31","1998-04-28","1998-04-10","2","61.14",Rattlesnake Canyon Grocery,"2817 Milton Dr.",Albuquerque,NM,"87110",USA,2025-02-01 14:30:05.442,2025-02-01 14:30:05.670,2025-02-01 14:30:05.613,,1738431005670,,1738431005337
"10542","54","7.45","24","0.05",2025-02-01 14:30:05.313,2025-02-01 14:30:05.459,2025-02-01 14:30:05.420,,1738431005459,,1738431005337,"10542",KOENE,"1","1997-05-20","1997-06-17","1997-05-26","3","10.95",Königlich Essen,Maubelstr. 90,Brandenburg,"","14776",Germany,2025-02-01 14:30:05.414,2025-02-01 14:30:05.635,2025-02-01 14:30:05.613,,1738431005636,,1738431005337
"10347","75","6.2","6","0.15",2025-02-01 14:30:05.290,2025-02-01 14:30:05.433,2025-02-01 14:30:05.420,,1738431005434,,1738431005337,"10347",FAMIA,"4","1996-11-06","1996-12-04","1996-11-08","3","3.1",Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,SP,"05442-030",Brazil,2025-02-01 14:30:05.402,2025-02-01 14:30:05.621,2025-02-01 14:30:05.613,,1738431005621,,1738431005337
"10901","71","21.5","30","0",2025-02-01 14:30:05.360,2025-02-01 14:30:05.504,2025-02-01 14:30:05.420,,1738431005504,,1738431005337,"10901",HILAA,"4","1998-02-23","1998-03-23","1998-02-26","1","62.09",HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Táchira,"5022",Venezuela,2025-02-01 14:30:05.437,2025-02-01 14:30:05.663,2025-02-01 14:30:05.613,,1738431005663,,1738431005337
"10565","64","33.25","18","0.1",2025-02-01 14:30:05.316,2025-02-01 14:30:05.462,2025-02-01 14:30:05.420,,1738431005462,,1738431005337,"10565",MEREP,"8","1997-06-11","1997-07-09","1997-06-18","2","7.15",Mère Paillarde,"43 rue St. Laurent",Montréal,Québec,H1J 1C3,Canada,2025-02-01 14:30:05.416,2025-02-01 14:30:05.637,2025-02-01 14:30:05.613,,1738431005637,,1738431005337
"10877","18","62.5","25","0",2025-02-01 14:30:05.357,2025-02-01 14:30:05.501,2025-02-01 14:30:05.420,,1738431005502,,1738431005337,"10877",RICAR,"1","1998-02-09","1998-03-09","1998-02-19","1","38.06",Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,RJ,"02389-890",Brazil,2025-02-01 14:30:05.436,2025-02-01 14:30:05.661,2025-02-01 14:30:05.613,,1738431005661,,1738431005337
"10465","50","13","25","0",2025-02-01 14:30:05.303,2025-02-01 14:30:05.448,2025-02-01 14:30:05.420,,1738431005448,,1738431005337,"10465",VAFFE,"1","1997-03-05","1997-04-02","1997-03-14","3","145.04",Vaffeljernet,Smagsloget 45,Århus,"","8200",Denmark,2025-02-01 14:30:05.409,2025-02-01 14:30:05.629,2025-02-01 14:30:05.613,,1738431005630,,1738431005337
"10985","32","32","35","0.1",2025-02-01 14:30:05.371,2025-02-01 14:30:05.513,2025-02-01 14:30:05.420,,1738431005514,,1738431005337,"10985",HUNGO,"2","1998-03-30","1998-04-27","1998-04-02","1","91.51",Hungry Owl All-Night Grocers,"8 Johnstown Road",Cork,Co. Cork,"",Ireland,2025-02-01 14:30:05.442,2025-02-01 14:30:05.669,2025-02-01 14:30:05.613,,1738431005670,,1738431005337
"10986","77","13","15","0",2025-02-01 14:30:05.371,2025-02-01 14:30:05.514,2025-02-01 14:30:05.420,,1738431005514,,1738431005337,"10986",OCEAN,"8","1998-03-30","1998-04-27","1998-04-21","2","217.86",Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,"","1010",Argentina,2025-02-01 14:30:05.442,2025-02-01 14:30:05.670,2025-02-01 14:30:05.613,,1738431005670,,1738431005337
"10987","72","34.8","20","0",2025-02-01 14:30:05.371,2025-02-01 14:30:05.514,2025-02-01 14:30:05.420,,1738431005514,,1738431005337,"10987",EASTC,"8","1998-03-31","1998-04-28","1998-04-06","1","185.48",Eastern Connection,"35 King George",London,"",WX3 6FW,UK,2025-02-01 14:30:05.442,2025-02-01 14:30:05.670,2025-02-01 14:30:05.613,,1738431005670,,1738431005337
"10431","47","7.6","30","0.25",2025-02-01 14:30:05.299,2025-02-01 14:30:05.443,2025-02-01 14:30:05.420,,1738431005444,,1738431005337,"10431",BOTTM,"4","1997-01-30","1997-02-13","1997-02-07","2","44.17",Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada,2025-02-01 14:30:05.407,2025-02-01 14:30:05.627,2025-02-01 14:30:05.613,,1738431005627,,1738431005337
"10488","73","12","20","0.2",2025-02-01 14:30:05.306,2025-02-01 14:30:05.450,2025-02-01 14:30:05.420,,1738431005451,,1738431005337,"10488",FRANK,"8","1997-03-27","1997-04-24","1997-04-02","2","4.93",Frankenversand,Berliner Platz 43,München,"","80805",Germany,2025-02-01 14:30:05.411,2025-02-01 14:30:05.631,2025-02-01 14:30:05.613,,1738431005632,,1738431005337
"10731","51","53","30","0.05",2025-02-01 14:30:05.338,2025-02-01 14:30:05.482,2025-02-01 14:30:05.420,,1738431005483,,1738431005337,"10731",CHOPS,"7","1997-11-06","1997-12-04","1997-11-14","1","96.65",Chop-suey Chinese,Hauptstr. 31,Bern,"","3012",Switzerland,2025-02-01 14:30:05.426,2025-02-01 14:30:05.649,2025-02-01 14:30:05.613,,1738431005650,,1738431005337
"10936","36","19","30","0.2",2025-02-01 14:30:05.364,2025-02-01 14:30:05.508,2025-02-01 14:30:05.420,,1738431005508,,1738431005337,"10936",GREAL,"3","1998-03-09","1998-04-06","1998-03-18","2","33.68",Great Lakes Food Market,"2732 Baker Blvd.",Eugene,OR,"97403",USA,2025-02-01 14:30:05.439,2025-02-01 14:30:05.665,2025-02-01 14:30:05.613,,1738431005666,,1738431005337
"10938","71","21.5","35","0.25",2025-02-01 14:30:05.365,2025-02-01 14:30:05.508,2025-02-01 14:30:05.420,,1738431005508,,1738431005337,"10938",QUICK,"3","1998-03-10","1998-04-07","1998-03-16","2","31.89",QUICK-Stop,Taucherstraße 10,Cunewalde,"","01307",Germany,2025-02-01 14:30:05.439,2025-02-01 14:30:05.666,2025-02-01 14:30:05.613,,1738431005666,,1738431005337
"11052","61","28.5","10","0.2",2025-02-01 14:30:05.380,2025-02-01 14:30:05.522,2025-02-01 14:30:05.420,,1738431005522,,1738431005337,"11052",HANAR,"3","1998-04-27","1998-05-25","1998-05-01","1","67.26",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,"05454-876",Brazil,2025-02-01 14:30:05.446,2025-02-01 14:30:05.675,2025-02-01 14:30:05.613,,1738431005675,,1738431005337
"11053","64","33.25","25","0.2",2025-02-01 14:30:05.380,2025-02-01 14:30:05.522,2025-02-01 14:30:05.420,,1738431005522,,1738431005337,"11053",PICCO,"2","1998-04-27","1998-05-25","1998-04-29","2","53.05",Piccolo und mehr,Geislweg 14,Salzburg,"","5020",Austria,2025-02-01 14:30:05.446,2025-02-01 14:30:05.675,2025-02-01 14:30:05.613,,1738431005675,,1738431005337
"10439","74","8","30","0",2025-02-01 14:30:05.300,2025-02-01 14:30:05.444,2025-02-01 14:30:05.420,,1738431005445,,1738431005337,"10439",MEREP,"6","1997-02-07","1997-03-07","1997-02-10","3","4.07",Mère Paillarde,"43 rue St. Laurent",Montréal,Québec,H1J 1C3,Canada,2025-02-01 14:30:05.408,2025-02-01 14:30:05.628,2025-02-01 14:30:05.613,,1738431005628,,1738431005337
"10955","75","7.75","12","0.2",2025-02-01 14:30:05.367,2025-02-01 14:30:05.510,2025-02-01 14:30:05.420,,1738431005510,,1738431005337,"10955",FOLKO,"8","1998-03-17","1998-04-14","1998-03-20","2","3.26",Folk och fä HB,Åkergatan 24,Bräcke,"",S-844 67,Sweden,2025-02-01 14:30:05.440,2025-02-01 14:30:05.667,2025-02-01 14:30:05.613,,1738431005668,,1738431005337
"10602","77","13","5","0.25",2025-02-01 14:30:05.321,2025-02-01 14:30:05.466,2025-02-01 14:30:05.420,,1738431005467,,1738431005337,"10602",VAFFE,"8","1997-07-17","1997-08-14","1997-07-22","2","2.92",Vaffeljernet,Smagsloget 45,Århus,"","8200",Denmark,2025-02-01 14:30:05.418,2025-02-01 14:30:05.640,2025-02-01 14:30:05.613,,1738431005640,,1738431005337
"10855","65","21.05","15","0.15",2025-02-01 14:30:05.354,2025-02-01 14:30:05.498,2025-02-01 14:30:05.420,,1738431005499,,1738431005337,"10855",OLDWO,"3","1998-01-27","1998-02-24","1998-02-04","1","170.97",Old World Delicatessen,"2743 Bering St.",Anchorage,AK,"99508",USA,2025-02-01 14:30:05.434,2025-02-01 14:30:05.659,2025-02-01 14:30:05.613,,1738431005659,,1738431005337
"10385","68","10","8","0.2",2025-02-01 14:30:05.294,2025-02-01 14:30:05.437,2025-02-01 14:30:05.420,,1738431005438,,1738431005337,"10385",SPLIR,"1","1996-12-17","1997-01-14","1996-12-23","2","30.96",Split Rail Beer & Ale,P.O. Box 555,Lander,WY,"82520",USA,2025-02-01 14:30:05.404,2025-02-01 14:30:05.624,2025-02-01 14:30:05.613,,1738431005624,,1738431005337
"10470","64","26.6","8","0",2025-02-01 14:30:05.304,2025-02-01 14:30:05.448,2025-02-01 14:30:05.420,,1738431005449,,1738431005337,"10470",BONAP,"4","1997-03-11","1997-04-08","1997-03-14","2","64.56",Bon app',"12, rue des Bouchers",Marseille,"","13008",France,2025-02-01 14:30:05.409,2025-02-01 14:30:05.630,2025-02-01 14:30:05.613,,1738431005630,,1738431005337
"10707","70","15","28","0.15",2025-02-01 14:30:05.335,2025-02-01 14:30:05.479,2025-02-01 14:30:05.420,,1738431005479,,1738431005337,"10707",AROUT,"4","1997-10-16","1997-10-30","1997-10-23","3","21.74",Around the Horn,Brook Farm Stratford St. Mary,Colchester,Essex,CO7 6JX,UK,2025-02-01 14:30:05.425,2025-02-01 14:30:05.647,2025-02-01 14:30:05.613,,1738431005648,,1738431005337
"10708","36","19","5","0",2025-02-01 14:30:05.335,2025-02-01 14:30:05.479,2025-02-01 14:30:05.420,,1738431005480,,1738431005337,"10708",THEBI,"6","1997-10-17","1997-11-28","1997-11-05","2","2.96",The Big Cheese,"89 Jefferson Way Suite 2",Portland,OR,"97201",USA,2025-02-01 14:30:05.425,2025-02-01 14:30:05.648,2025-02-01 14:30:05.613,,1738431005648,,1738431005337
"10709","60","34","10","0",2025-02-01 14:30:05.335,2025-02-01 14:30:05.479,2025-02-01 14:30:05.420,,1738431005480,,1738431005337,"10709",GOURL,"1","1997-10-17","1997-11-14","1997-11-20","3","210.8",Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,SP,"04876-786",Brazil,2025-02-01 14:30:05.425,2025-02-01 14:30:05.648,2025-02-01 14:30:05.613,,1738431005648,,1738431005337
"10828","38","263.5","2","0",2025-02-01 14:30:05.350,2025-02-01 14:30:05.494,2025-02-01 14:30:05.420,,1738431005495,,1738431005337,"10828",RANCH,"9","1998-01-13","1998-01-27","1998-02-04","1","90.85",Rancho grande,Av. del Libertador 900,Buenos Aires,"","1010",Argentina,2025-02-01 14:30:05.433,2025-02-01 14:30:05.657,2025-02-01 14:30:05.613,,1738431005657,,1738431005337
"10755","69","36","25","0.25",2025-02-01 14:30:05.340,2025-02-01 14:30:05.486,2025-02-01 14:30:05.420,,1738431005486,,1738431005337,"10755",BONAP,"4","1997-11-26","1997-12-24","1997-11-28","2","16.71",Bon app',"12, rue des Bouchers",Marseille,"","13008",France,2025-02-01 14:30:05.428,2025-02-01 14:30:05.651,2025-02-01 14:30:05.613,,1738431005651,,1738431005337
"10659","70","15","40","0.05",2025-02-01 14:30:05.329,2025-02-01 14:30:05.473,2025-02-01 14:30:05.420,,1738431005474,,1738431005337,"10659",QUEEN,"7","1997-09-05","1997-10-03","1997-09-10","2","105.81",Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,"05487-020",Brazil,2025-02-01 14:30:05.422,2025-02-01 14:30:05.644,2025-02-01 14:30:05.613,,1738431005644,,1738431005337
"10585","47","9.5","15","0",2025-02-01 14:30:05.319,2025-02-01 14:30:05.464,2025-02-01 14:30:05.420,,1738431005465,,1738431005337,"10585",WELLI,"7","1997-07-01","1997-07-29","1997-07-10","1","13.41",Wellington Importadora,"Rua do Mercado, 12",Resende,SP,"08737-363",Brazil,2025-02-01 14:30:05.417,2025-02-01 14:30:05.638,2025-02-01 14:30:05.613,,1738431005639,,1738431005337
"10645","36","19","15","0",2025-02-01 14:30:05.327,2025-02-01 14:30:05.471,2025-02-01 14:30:05.420,,1738431005472,,1738431005337,"10645",HANAR,"4","1997-08-26","1997-09-23","1997-09-02","1","12.41",Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,RJ,"05454-876",Brazil,2025-02-01 14:30:05.421,2025-02-01 14:30:05.643,2025-02-01 14:30:05.613,,1738431005643,,1738431005337
"10646","77","13","35","0.25",2025-02-01 14:30:05.327,2025-02-01 14:30:05.471,2025-02-01 14:30:05.420,,1738431005472,,1738431005337,"10646",HUNGO,"9","1997-08-27","1997-10-08","1997-09-03","3","142.33",Hungry Owl All-Night Grocers,"8 Johnstown Road",Cork,Co. Cork,"",Ireland,2025-02-01 14:30:05.421,2025-02-01 14:30:05.643,2025-02-01 14:30:05.613,,1738431005643,,1738431005337
"10983","57","19.5","15","0",2025-02-01 14:30:05.370,2025-02-01 14:30:05.513,2025-02-01 14:30:05.420,,1738431005513,,1738431005337,"10983",SAVEA,"2","1998-03-27","1998-04-24","1998-04-06","2","657.54",Save-a-lot Markets,"187 Suffolk Ln.",Boise,ID,"83720",USA,2025-02-01 14:30:05.442,2025-02-01 14:30:05.669,2025-02-01 14:30:05.613,,1738431005670,,1738431005337
"10679","59","55","12","0",2025-02-01 14:30:05.331,2025-02-01 14:30:05.475,2025-02-01 14:30:05.420,,1738431005476,,1738431005337,"10679",BLONP,"8","1997-09-23","1997-10-21","1997-09-30","3","27.94",Blondel père et fils,"24, place Kléber",Strasbourg,"","67000",France,2025-02-01 14:30:05.423,2025-02-01 14:30:05.645,2025-02-01 14:30:05.613,,1738431005646,,1738431005337
"10618","68","12.5","15","0",2025-02-01 14:30:05.323,2025-02-01 14:30:05.468,2025-02-01 14:30:05.420,,1738431005469,,1738431005337,"10618",MEREP,"1","1997-08-01","1997-09-12","1997-08-08","1","154.68",Mère Paillarde,"43 rue St. Laurent",Montréal,Québec,H1J 1C3,Canada,2025-02-01 14:30:05.419,2025-02-01 14:30:05.641,2025-02-01 14:30:05.613,,1738431005641,,1738431005337
"10949","62","49.3","60","0",2025-02-01 14:30:05.366,2025-02-01 14:30:05.509,2025-02-01 14:30:05.420,,1738431005510,,1738431005337,"10949",BOTTM,"2","1998-03-13","1998-04-10","1998-03-17","3","74.44",Bottom-Dollar Markets,"23 Tsawassen Blvd.",Tsawassen,BC,T2F 8M4,Canada,2025-02-01 14:30:05.440,2025-02-01 14:30:05.667,2025-02-01 14:30:05.613,,1738431005667,,1738431005337
"10482","40","14.7","10","0",2025-02-01 14:30:05.305,2025-02-01 14:30:05.450,2025-02-01 14:30:05.420,,1738431005450,,1738431005337,"10482",LAZYK,"1","1997-03-21","1997-04-18","1997-04-10","3","7.48",Lazy K Kountry Store,"12 Orchestra Terrace",Walla Walla,WA,"99362",USA,2025-02-01 14:30:05.410,2025-02-01 14:30:05.631,2025-02-01 14:30:05.613,,1738431005631,,1738431005337
